CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVISOBSC
201228108509	1	246.0972	2	4	3	31	6	0
201228108509	2	246.0972	2	4	3	31	6	0
201228108514	1	246.0972	2	4	3	31	6	0
201228108515	1	61.5243	2	5	3	31	6	0
201228108515	2	61.5243	2	5	3	31	6	0
201228108516	1	123.0486	2	6	3	31	6	0
201228108516	2	123.0486	2	6	3	31	6	0
201228108516	3	123.0486	2	6	3	31	6	0
201228108520	1	123.0486	2	6	3	31	6	99
201228108522	1	246.0972	2	4	3	31	6	0
201228108522	2	246.0972	2	4	3	31	6	0
201228108523	1	61.5243	2	3	3	31	6	0
201228108527	1	246.0972	2	4	3	31	6	0
201228108527	2	246.0972	2	4	3	31	6	0
201228108531	1	246.0972	2	4	3	31	6	0
201228108531	2	246.0972	2	4	3	31	6	0
201228108533	1	61.5243	2	1	4	31	6	0
201228108533	2	61.5243	2	1	4	31	6	0
201228108534	1	61.5243	2	5	4	31	6	0
201228108535	1	123.0486	2	6	4	31	6	0
201228108536	1	61.5243	2	1	4	31	6	0
201228108541	1	123.0486	2	6	4	31	6	0
201228108542	1	246.0972	2	4	4	31	6	0
201228108547	1	246.0972	2	4	4	31	6	0
201228108549	1	123.0486	2	6	4	31	6	0
201228108549	2	123.0486	2	6	4	31	6	0
201228108550	1	61.5243	2	5	4	31	6	0
201228108554	1	246.0972	2	4	4	31	6	0
201228108558	1	246.0972	2	4	4	31	6	0
201228108558	2	246.0972	2	4	4	31	6	0
201228108561	1	123.0486	2	6	4	31	6	0
201228108564	1	123.0486	2	6	4	31	6	0
201228108565	1	61.5243	2	3	4	31	6	0
201228108565	2	61.5243	2	3	4	31	6	0
201228108566	1	246.0972	2	4	4	31	6	0
201228108571	1	123.0486	2	6	4	31	6	0
201228108571	2	123.0486	2	6	4	31	6	0
201228108572	1	246.0972	2	4	4	31	6	0
201228108573	1	354.819252	2	4	6	31	6	0
201228108573	2	354.819252	2	4	6	31	6	0
201228108574	1	354.819252	2	3	6	31	6	0
201228108575	1	354.819252	2	4	6	31	6	0
201228108576	1	354.819252	2	4	6	31	6	0
201228108577	1	354.819252	2	4	6	31	6	0
201228108577	2	354.819252	2	4	6	31	6	0
201228108578	1	354.819252	2	4	6	31	6	0
201228108579	1	354.819252	2	6	6	31	6	0
201228108580	1	354.819252	2	4	6	31	6	0
201228108580	2	354.819252	2	4	6	31	6	0
201228108600	1	123.0486	2	6	2	31	6	0
201228108600	2	123.0486	2	6	2	31	6	0
201228108601	1	61.5243	2	2	2	31	6	0
201228108602	1	246.0972	2	4	2	31	6	0
201228108602	2	246.0972	2	4	2	31	6	0
201228108606	1	246.0972	2	4	2	31	6	0
201228108608	1	61.5243	2	1	2	31	6	0
201228108610	1	61.5243	2	5	2	31	6	0
201228108611	1	61.5243	2	3	2	31	6	99
201228108613	1	246.0972	2	4	2	31	6	0
201228108613	2	246.0972	2	4	2	31	6	0
201228108616	1	61.5243	2	3	2	31	6	0
201228108617	1	61.5243	2	5	2	31	6	0
201228108619	1	123.0486	2	6	2	31	6	0
201228108621	1	246.0972	2	4	2	31	6	0
201228108621	2	246.0972	2	4	2	31	6	0
201228108626	1	246.0972	2	4	2	31	6	0
201228108628	1	123.0486	2	6	2	31	6	0
201228108628	2	123.0486	2	6	2	31	6	0
201228108632	1	246.0972	2	4	2	31	6	0
201228108634	1	61.5243	2	5	2	31	6	0
201228108634	2	61.5243	2	5	2	31	6	0
201228108635	1	123.0486	2	6	2	31	6	0
201228108640	1	38.981457	2	2	4	29	5	0
201228108642	1	116.944371	2	6	4	29	5	0
201228108643	1	233.888742	2	4	4	29	5	0
201228108648	1	38.981457	2	5	4	29	5	0
201228108648	2	38.981457	2	5	4	29	5	0
201228108649	1	116.944371	2	6	4	29	5	0
201228108649	2	116.944371	2	6	4	29	5	0
201228108655	1	219.86718	2	4	5	29	5	0
201228108655	2	219.86718	2	4	5	29	5	0
201228108657	1	43.973436	2	1	5	29	5	0
201228108657	2	43.973436	2	1	5	29	5	0
201228108661	1	219.86718	2	4	5	29	5	0
201228108661	2	219.86718	2	4	5	29	5	0
201228108662	1	43.973436	2	5	5	29	5	0
201228108662	2	43.973436	2	5	5	29	5	0
201228108668	1	87.946872	2	6	5	29	5	0
201228108668	2	87.946872	2	6	5	29	5	0
201228108669	1	219.86718	2	4	5	29	5	0
201228108669	2	219.86718	2	4	5	29	5	0
201228108670	1	43.973436	2	5	5	29	5	6
201228108670	2	43.973436	2	5	5	29	5	0
201228108674	1	87.946872	2	6	5	29	5	0
201228108677	1	219.86718	2	4	5	29	5	0
201228108677	2	219.86718	2	4	5	29	5	0
201228108679	1	243.21251	2	4	10	29	5	0
201228108679	2	243.21251	2	4	10	29	5	0
201228108681	1	243.21251	2	4	10	29	5	2
201228108681	2	243.21251	2	4	10	29	5	0
201228108682	1	121.606255	2	6	10	29	5	0
201228108682	2	121.606255	2	6	10	29	5	0
201228108683	1	121.606255	2	6	10	29	5	0
201228108683	2	121.606255	2	6	10	29	5	0
201228108685	1	243.21251	2	4	10	29	5	0
201228108686	1	121.606255	2	6	10	29	5	0
201228108686	2	121.606255	2	6	10	29	5	0
201228108688	1	121.606255	2	6	10	29	5	0
201228108688	2	121.606255	2	6	10	29	5	0
201228108689	1	243.21251	2	4	10	29	5	0
201228108689	2	243.21251	2	4	10	29	5	0
201228108690	1	121.606255	2	6	10	29	5	0
201228108690	2	121.606255	2	6	10	29	5	0
201228108691	1	121.606255	2	6	10	29	5	0
201228108693	1	243.21251	2	4	10	29	5	0
201228108693	2	243.21251	2	4	10	29	5	0
201228108695	1	243.21251	2	4	10	29	5	0
201228108696	1	121.606255	2	6	10	29	5	0
201228108697	1	121.606255	2	6	10	29	5	99
201228108699	1	121.606255	2	6	10	29	5	0
201228108700	1	121.606255	2	6	10	29	5	0
201228108701	1	121.606255	2	6	10	29	5	0
201228108701	2	121.606255	2	6	10	29	5	0
201228108702	1	243.21251	2	4	10	29	5	0
201228108704	1	243.21251	2	4	10	29	5	2
201228108704	2	243.21251	2	4	10	29	5	0
201228108705	1	121.606255	2	6	10	29	5	0
201228108705	2	121.606255	2	6	10	29	5	0
201228108705	3	121.606255	2	6	10	29	5	0
201228108707	1	121.606255	2	1	10	29	5	0
201228108707	2	121.606255	2	1	10	29	5	0
201228108708	1	121.606255	2	3	10	29	5	0
201228108709	1	243.21251	2	4	10	29	5	0
201228108709	2	243.21251	2	4	10	29	5	0
201228108711	2	243.21251	2	4	10	29	5	99
201228108712	1	121.606255	2	5	10	29	5	0
201228108712	2	121.606255	2	5	10	29	5	0
201228108714	1	121.606255	2	5	10	29	5	2
201228108714	2	121.606255	2	5	10	29	5	0
201228108715	1	121.606255	2	6	10	29	5	2
201228108715	2	121.606255	2	6	10	29	5	0
201228108716	1	243.21251	2	4	10	29	5	0
201228108716	2	243.21251	2	4	10	29	5	0
201228108718	1	121.606255	2	6	10	29	5	99
201228108719	1	121.606255	2	3	10	29	5	0
201228108720	1	121.606255	2	3	10	29	5	0
201228108720	2	121.606255	2	3	10	29	5	0
201228108721	1	243.21251	2	4	10	29	5	0
201228108721	2	243.21251	2	4	10	29	5	0
201228108723	1	121.606255	2	5	10	29	5	0
201228108723	2	121.606255	2	5	10	29	5	0
201228108724	1	243.21251	2	4	10	29	5	0
201228108724	2	243.21251	2	4	10	29	5	0
201228108725	1	121.606255	2	6	10	29	5	0
201228108727	1	243.21251	2	4	10	29	5	0
201228108727	2	243.21251	2	4	10	29	5	0
201228108729	1	243.21251	2	4	10	29	5	0
201228108729	2	243.21251	2	4	10	29	5	0
201228108729	3	243.21251	2	4	10	29	5	0
201228108731	1	121.606255	2	6	10	29	5	99
201228108732	1	243.21251	2	4	10	29	5	0
201228108733	1	121.606255	2	6	10	29	5	0
201228108733	2	121.606255	2	6	10	29	5	0
201228108734	1	121.606255	2	6	10	29	5	0
201228108740	1	123.0486	2	6	2	31	6	0
201228108741	1	61.5243	2	5	2	31	6	0
201228108745	1	61.5243	2	5	2	31	6	0
201228108746	1	246.0972	2	4	2	31	6	0
201228108747	1	123.0486	2	6	2	31	6	0
201228108751	1	246.0972	2	4	2	31	6	0
201228108753	1	61.5243	2	3	2	31	6	0
201228108753	2	61.5243	2	3	2	31	6	99
201228108756	1	123.0486	2	6	2	31	6	0
201228108758	1	123.0486	2	6	2	31	6	0
201228108760	1	61.5243	2	3	2	31	6	0
201228108760	2	61.5243	2	3	2	31	6	0
201228108762	1	123.0486	2	6	2	31	6	0
201228108763	1	61.5243	2	1	2	31	6	0
201228108763	2	61.5243	2	1	2	31	6	0
201228108764	1	61.5243	2	5	2	31	6	0
201228108765	1	246.0972	2	4	2	31	6	0
201228108766	1	61.5243	2	5	2	31	6	0
201228108770	1	61.5243	2	5	2	31	6	0
201228108771	1	61.5243	2	1	2	31	6	0
201228108771	2	61.5243	2	1	2	31	6	0
201228108773	1	246.0972	2	4	2	31	6	0
201228108775	1	61.5243	2	5	2	31	6	0
201228108776	1	61.5243	2	5	2	31	6	0
201228108779	1	123.0486	2	6	2	31	6	0
201228108781	1	123.0486	2	6	2	31	6	0
201228108784	1	246.0972	2	4	3	31	6	0
201228108789	1	246.0972	2	4	3	31	6	0
201228108789	2	246.0972	2	4	3	31	6	0
201228108793	1	246.0972	2	4	3	31	6	0
201228108793	2	246.0972	2	4	3	31	6	0
201228108797	1	61.5243	2	3	3	31	6	9
201228108798	1	246.0972	2	4	3	31	6	99
201228108802	1	61.5243	2	3	3	31	6	0
201228108804	1	246.0972	2	4	3	31	6	0
201228108805	1	123.0486	2	6	3	31	6	0
201228108805	2	123.0486	2	6	3	31	6	0
201228108810	1	123.0486	2	6	3	31	6	0
201228108811	1	246.0972	2	4	3	31	6	0
201228108813	1	123.0486	2	6	3	31	6	0
201228108813	2	123.0486	2	6	3	31	6	0
201228108818	1	123.0486	2	6	3	31	6	0
201228108818	2	123.0486	2	6	3	31	6	0
201228108819	1	246.0972	2	4	3	31	6	99
201228108819	2	246.0972	2	4	3	31	6	0
201228108824	1	61.5243	2	5	4	31	6	0
201228108825	1	61.5243	2	1	4	31	6	0
201228108826	1	246.0972	2	4	4	31	6	0
201228108826	2	246.0972	2	4	4	31	6	0
201228108830	1	246.0972	2	4	4	31	6	0
201228108834	1	123.0486	2	6	4	31	6	0
201228108835	1	246.0972	2	4	4	31	6	0
201228108840	1	246.0972	2	4	4	31	6	0
201228108842	1	123.0486	2	6	4	31	6	0
201228108844	1	123.0486	2	6	4	31	6	0
201228108847	1	246.0972	2	4	4	31	6	0
201228108851	1	246.0972	2	4	4	31	6	0
201228108855	1	246.0972	2	4	4	31	6	0
201228108857	1	123.0486	2	6	4	31	6	0
201228108860	1	123.0486	2	6	4	31	6	0
201228108863	1	123.0486	2	6	4	31	6	0
201228108866	1	246.0972	2	4	4	31	6	0
201228108867	1	61.5243	2	3	4	31	6	0
201228108871	1	123.0486	2	6	4	31	6	0
201228108872	1	246.0972	2	4	4	31	6	0
201228108878	1	354.819252	2	4	6	31	6	99
201228108879	1	354.819252	2	4	6	31	6	0
201228108879	2	354.819252	2	4	6	31	6	0
201228108880	1	38.981457	2	1	4	29	5	0
201228108884	1	38.981457	2	5	4	29	5	0
201228108885	1	38.981457	2	1	4	29	5	1
201228108887	1	116.944371	2	6	4	29	5	0
201228108889	1	233.888742	2	4	4	29	5	0
201228108890	1	38.981457	2	3	4	29	5	0
201228108892	1	38.981457	2	5	4	29	5	0
201228108896	1	116.944371	2	6	4	29	5	0
201228108899	1	38.981457	2	5	4	29	5	0
201228108922	1	43.973436	2	5	5	29	5	0
201228108922	2	43.973436	2	5	5	29	5	0
201228108924	1	219.86718	2	4	5	29	5	0
201228108924	2	219.86718	2	4	5	29	5	0
201228108929	1	219.86718	2	4	5	29	5	0
201228108935	1	43.973436	2	3	5	29	5	0
201228108936	1	219.86718	2	4	5	29	5	0
201228108940	1	87.946872	2	6	5	29	5	9
201228108942	1	87.946872	2	6	5	29	5	0
201228108942	2	87.946872	2	6	5	29	5	0
201228108943	1	43.973436	2	3	5	29	5	0
201228108945	1	43.973436	2	5	5	29	5	6
201228108945	2	43.973436	2	5	5	29	5	0
201228108946	1	219.86718	2	4	5	29	5	0
201228108946	2	219.86718	2	4	5	29	5	0
201228108947	1	43.973436	2	5	5	29	5	0
201228108947	2	43.973436	2	5	5	29	5	0
201228108952	1	121.606255	2	5	10	29	5	0
201228108953	1	121.606255	2	6	10	29	5	0
201228108954	1	121.606255	2	2	10	29	5	0
201228108954	2	121.606255	2	2	10	29	5	0
201228108955	1	121.606255	2	6	10	29	5	0
201228108955	2	121.606255	2	6	10	29	5	0
201228108956	1	243.21251	2	4	10	29	5	0
201228108956	2	243.21251	2	4	10	29	5	0
201228108958	1	243.21251	2	4	10	29	5	0
201228108958	2	243.21251	2	4	10	29	5	0
201228108960	1	243.21251	2	4	10	29	5	0
201228108960	2	243.21251	2	4	10	29	5	0
201228108962	1	243.21251	2	4	10	29	5	0
201228108962	2	243.21251	2	4	10	29	5	0
201228108963	1	121.606255	2	6	10	29	5	0
201228108963	2	121.606255	2	6	10	29	5	0
201228108964	1	121.606255	2	6	10	29	5	0
201228108964	2	121.606255	2	6	10	29	5	0
201228108965	1	121.606255	2	6	10	29	5	0
201228108966	1	121.606255	2	6	10	29	5	6
201228108966	2	121.606255	2	6	10	29	5	6
201228108968	1	121.606255	2	5	10	29	5	0
201228108969	1	243.21251	2	4	10	29	5	0
201228108969	2	243.21251	2	4	10	29	5	99
201228108970	1	121.606255	2	6	10	29	5	0
201228108970	2	121.606255	2	6	10	29	5	0
201228108970	3	121.606255	2	6	10	29	5	0
201228108972	1	243.21251	2	4	10	29	5	0
201228108974	1	243.21251	2	4	10	29	5	0
201228108974	2	243.21251	2	4	10	29	5	0
201228108975	1	121.606255	2	6	10	29	5	0
201228108977	1	243.21251	2	4	10	29	5	0
201228108979	1	121.606255	2	6	10	29	5	0
201228108979	2	121.606255	2	6	10	29	5	0
201228108980	1	121.606255	2	6	10	29	5	0
201228108981	1	121.606255	2	3	10	29	5	0
201228108981	2	121.606255	2	3	10	29	5	0
201228108982	1	243.21251	2	4	10	29	5	0
201228108982	2	243.21251	2	4	10	29	5	0
201228108984	1	121.606255	2	6	10	29	5	0
201228108985	2	243.21251	2	4	10	29	5	99
201228108987	1	243.21251	2	4	10	29	5	0
201228108988	1	121.606255	2	6	10	29	5	0
201228108990	1	243.21251	2	4	10	29	5	0
201228108992	1	121.606255	2	6	10	29	5	0
201228108992	2	121.606255	2	6	10	29	5	0
201228108993	1	121.606255	2	6	10	29	5	0
201228108994	1	121.606255	2	6	10	29	5	6
201228108994	2	121.606255	2	6	10	29	5	0
201228108995	1	121.606255	2	6	10	29	5	0
201228108995	2	121.606255	2	6	10	29	5	0
201228108996	1	243.21251	2	4	10	29	5	0
201228108996	2	243.21251	2	4	10	29	5	0
201228108998	1	243.21251	2	4	10	29	5	0
201228108998	2	243.21251	2	4	10	29	5	0
201228109000	1	121.606255	2	6	10	29	5	0
201228109000	2	121.606255	2	6	10	29	5	0
201228109001	1	121.606255	2	6	10	29	5	0
201228109001	2	121.606255	2	6	10	29	5	0
201228109002	1	121.606255	2	6	10	29	5	0
201228109003	1	243.21251	2	4	10	29	5	0
201228109003	2	243.21251	2	4	10	29	5	0
201228109005	1	243.21251	2	4	10	29	5	0
201228109005	2	243.21251	2	4	10	29	5	0
201228109006	1	121.606255	2	2	10	29	5	0
201228109008	1	243.21251	2	4	10	29	5	0
201228109008	2	243.21251	2	4	10	29	5	0
201228109010	1	121.606255	2	6	10	29	5	0
201228109010	2	121.606255	2	6	10	29	5	0
201228109011	1	243.21251	2	4	10	29	5	0
201228109011	2	243.21251	2	4	10	29	5	0
201228109013	1	121.606255	2	6	10	29	5	0
201228109014	1	121.606255	2	5	10	29	5	0
201228109014	2	121.606255	2	5	10	29	5	0
201228109015	1	243.21251	2	4	10	29	5	0
201228109017	1	243.21251	2	4	10	29	5	0
201228109019	1	243.21251	2	4	10	29	5	0
201228109019	2	243.21251	2	4	10	29	5	0
201228109021	1	243.21251	2	4	10	29	5	0
201228109041	1	123.0486	2	6	2	31	6	0
201228109042	1	61.5243	2	5	2	31	6	0
201228109044	1	123.0486	2	6	2	31	6	0
201228109046	1	123.0486	2	6	2	31	6	0
201228109047	1	246.0972	2	4	2	31	6	0
201228109047	2	246.0972	2	4	2	31	6	0
201228109051	1	61.5243	2	2	2	31	6	0
201228109051	2	61.5243	2	2	2	31	6	0
201228109052	1	246.0972	2	4	2	31	6	0
201228109053	1	61.5243	2	5	2	31	6	0
201228109055	1	61.5243	2	3	2	31	6	0
201228109057	1	123.0486	2	6	2	31	6	0
201228109060	1	61.5243	2	5	2	31	6	0
201228109060	2	61.5243	2	5	2	31	6	0
201228109062	1	61.5243	2	5	2	31	6	0
201228109062	2	61.5243	2	5	2	31	6	0
201228109063	1	246.0972	2	4	2	31	6	0
201228109064	1	123.0486	2	6	2	31	6	0
201228109068	1	246.0972	2	4	2	31	6	0
201228109069	1	61.5243	2	1	2	31	6	0
201228109074	1	246.0972	2	4	2	31	6	0
201228109075	1	123.0486	2	6	2	31	6	0
201228109080	1	246.0972	2	4	2	31	6	0
201228109081	1	61.5243	2	3	2	31	6	1
201228109084	1	123.0486	2	6	2	31	6	0
201228109087	1	246.0972	2	4	2	31	6	0
201228109087	2	246.0972	2	4	2	31	6	0
201228109091	1	246.0972	2	4	2	31	6	0
201228109094	1	123.0486	2	6	2	31	6	0
201228109096	1	61.5243	2	5	2	31	6	0
201228109098	1	246.0972	2	4	2	31	6	0
201228109100	1	61.5243	2	5	2	31	6	0
201228109103	1	246.0972	2	4	2	31	6	0
201228109108	1	123.0486	2	6	3	31	6	0
201228109108	2	123.0486	2	6	3	31	6	0
201228109109	1	61.5243	2	5	3	31	6	6
201228109109	2	61.5243	2	5	3	31	6	0
201228109110	1	246.0972	2	4	3	31	6	0
201228109114	1	246.0972	2	4	3	31	6	0
201228109115	1	61.5243	2	5	3	31	6	0
201228109120	1	246.0972	2	4	3	31	6	0
201228109124	1	123.0486	2	6	3	31	6	0
201228109124	2	123.0486	2	6	3	31	6	0
201228109125	1	246.0972	2	4	3	31	6	99
201228109125	2	246.0972	2	4	3	31	6	0
201228109130	1	246.0972	2	4	3	31	6	0
201228109131	1	123.0486	2	6	3	31	6	0
201228109131	2	123.0486	2	6	3	31	6	0
201228109134	1	61.5243	2	5	3	31	6	0
201228109134	2	61.5243	2	5	3	31	6	0
201228109135	1	123.0486	2	6	3	31	6	0
201228109135	2	123.0486	2	6	3	31	6	0
201228109139	1	246.0972	2	4	3	31	6	0
201228109143	1	123.0486	2	6	3	31	6	0
201228109143	2	123.0486	2	6	3	31	6	0
201228109144	1	246.0972	2	4	3	31	6	0
201228109149	1	246.0972	2	4	3	31	6	0
201228109149	2	246.0972	2	4	3	31	6	0
201228109160	1	246.0972	2	4	4	31	6	0
201228109164	1	123.0486	2	6	4	31	6	0
201228109165	1	246.0972	2	4	4	31	6	0
201228109169	1	246.0972	2	4	4	31	6	0
201228109170	1	61.5243	2	2	4	31	6	0
201228109174	1	61.5243	2	2	4	31	6	0
201228109174	2	61.5243	2	2	4	31	6	0
201228109175	1	246.0972	2	4	4	31	6	0
201228109180	1	123.0486	2	6	4	31	6	0
201228109182	1	61.5243	2	5	4	31	6	0
201228109183	1	246.0972	2	4	4	31	6	0
201228109184	1	123.0486	2	6	4	31	6	0
201228109188	1	246.0972	2	4	4	31	6	0
201228109192	1	246.0972	2	4	4	31	6	0
201228109196	1	246.0972	2	4	4	31	6	0
201228109199	1	123.0486	2	6	4	31	6	0
201228109202	1	121.606255	2	5	10	29	5	0
201228109202	2	121.606255	2	5	10	29	5	0
201228109205	1	243.21251	2	4	10	29	5	0
201228109207	1	243.21251	2	4	10	29	5	0
201228109207	2	243.21251	2	4	10	29	5	0
201228109209	1	243.21251	2	4	10	29	5	0
201228109211	1	121.606255	2	5	10	29	5	0
201228109211	2	121.606255	2	5	10	29	5	0
201228109212	1	243.21251	2	4	10	29	5	0
201228109212	2	243.21251	2	4	10	29	5	0
201228109213	1	121.606255	2	6	10	29	5	0
201228109215	1	121.606255	2	6	10	29	5	0
201228109215	2	121.606255	2	6	10	29	5	0
201228109215	3	121.606255	2	6	10	29	5	0
201228109216	1	121.606255	2	6	10	29	5	0
201228109216	2	121.606255	2	6	10	29	5	0
201228109217	1	243.21251	2	4	10	29	5	0
201228109217	2	243.21251	2	4	10	29	5	0
201228109219	1	121.606255	2	1	10	29	5	0
201228109219	2	121.606255	2	1	10	29	5	0
201228109220	1	121.606255	2	5	10	29	5	0
201228109221	1	121.606255	2	6	10	29	5	0
201228109221	2	121.606255	2	6	10	29	5	0
201228109222	1	121.606255	2	6	10	29	5	0
201228109222	2	121.606255	2	6	10	29	5	0
201228109223	1	121.606255	2	6	10	29	5	0
201228109224	1	243.21251	2	4	10	29	5	0
201228109224	2	243.21251	2	4	10	29	5	0
201228109225	1	121.606255	2	5	10	29	5	0
201228109225	2	121.606255	2	5	10	29	5	0
201228109227	1	121.606255	2	1	10	29	5	0
201228109228	1	121.606255	2	6	10	29	5	0
201228109228	2	121.606255	2	6	10	29	5	0
201228109229	1	243.21251	2	4	10	29	5	0
201228109231	1	243.21251	2	4	10	29	5	0
201228109231	2	243.21251	2	4	10	29	5	0
201228109233	1	243.21251	2	4	10	29	5	0
201228109233	2	243.21251	2	4	10	29	5	0
201228109234	1	121.606255	2	6	10	29	5	0
201228109234	2	121.606255	2	6	10	29	5	0
201228109234	3	121.606255	2	6	10	29	5	0
201228109235	1	121.606255	2	6	10	29	5	0
201228109235	2	121.606255	2	6	10	29	5	0
201228109236	1	121.606255	2	6	10	29	5	0
201228109238	1	243.21251	2	4	10	29	5	0
201228109240	1	121.606255	2	6	10	29	5	0
201228109241	1	121.606255	2	6	10	29	5	0
201228109242	1	243.21251	2	4	10	29	5	0
201228109242	2	243.21251	2	4	10	29	5	0
201228109243	1	121.606255	2	6	10	29	5	0
201228109243	2	121.606255	2	6	10	29	5	0
201228109245	1	121.606255	2	6	10	29	5	0
201228109246	1	121.606255	2	6	10	29	5	0
201228109247	1	121.606255	2	6	10	29	5	0
201228109248	1	243.21251	2	4	10	29	5	0
201228109248	2	243.21251	2	4	10	29	5	99
201228109250	1	121.606255	2	6	10	29	5	0
201228109251	1	243.21251	2	4	10	29	5	0
201228109251	2	243.21251	2	4	10	29	5	0
201228109253	1	243.21251	2	4	10	29	5	0
201228109255	1	121.606255	2	6	10	29	5	0
201228109255	2	121.606255	2	6	10	29	5	0
201228109256	1	243.21251	2	4	10	29	5	0
201228109256	2	243.21251	2	4	10	29	5	95
201228109258	1	121.606255	2	6	10	29	5	0
201228109259	1	121.606255	2	6	10	29	5	0
201228109259	2	121.606255	2	6	10	29	5	0
201228109259	3	121.606255	2	6	10	29	5	0
201228109260	1	243.21251	2	4	10	29	5	0
201228109262	1	121.606255	2	5	10	29	5	0
201228109262	2	121.606255	2	5	10	29	5	0
201228109263	1	121.606255	2	5	10	29	5	0
201228109263	2	121.606255	2	5	10	29	5	0
201228109264	1	243.21251	2	4	10	29	5	0
201228109264	2	243.21251	2	4	10	29	5	0
201228109265	1	121.606255	2	6	10	29	5	0
201228109266	1	121.606255	2	6	10	29	5	0
201228109267	1	121.606255	2	6	10	29	5	0
201228109267	2	121.606255	2	6	10	29	5	0
201228109268	1	121.606255	2	6	10	29	5	0
201228109268	2	121.606255	2	6	10	29	5	0
201228109269	1	121.606255	2	6	10	29	5	0
201228109270	1	121.606255	2	6	10	29	5	0
201228109272	1	121.606255	2	6	10	29	5	0
201228109273	1	243.21251	2	4	10	29	5	0
201228109273	2	243.21251	2	4	10	29	5	0
201228109274	1	121.606255	2	6	10	29	5	0
201228109274	2	121.606255	2	6	10	29	5	0
201228109276	1	243.21251	2	4	10	29	5	0
201228109277	1	121.606255	2	6	10	29	5	0
201228109279	1	243.21251	2	4	10	29	5	0
201228109281	1	121.606255	2	5	10	29	5	0
201228109281	2	121.606255	2	5	10	29	5	0
201228109282	1	121.606255	2	6	10	29	5	0
201228109283	1	121.606255	2	6	10	29	5	0
201228109283	2	121.606255	2	6	10	29	5	0
201228109284	1	121.606255	2	6	10	29	5	0
201228109284	2	121.606255	2	6	10	29	5	0
201228109285	1	243.21251	2	4	10	29	5	0
201228109285	2	243.21251	2	4	10	29	5	0
201228109287	1	121.606255	2	5	10	29	5	0
201228109287	2	121.606255	2	5	10	29	5	0
201228109288	1	243.21251	2	4	10	29	5	0
201228109288	2	243.21251	2	4	10	29	5	0
201228109290	1	243.21251	2	4	10	29	5	0
201228109291	1	121.606255	2	6	10	29	5	0
201228109291	2	121.606255	2	6	10	29	5	0
201228109293	1	121.606255	2	6	10	29	5	0
201228109294	1	243.21251	2	4	10	29	5	0
201228109294	2	243.21251	2	4	10	29	5	0
201228109296	1	243.21251	2	4	10	29	5	0
201228109296	2	243.21251	2	4	10	29	5	0
201228109297	1	121.606255	2	6	10	29	5	0
201228109297	2	121.606255	2	6	10	29	5	0
201228109299	1	121.606255	2	6	10	29	5	2
201228109299	2	121.606255	2	6	10	29	5	0
201228109300	1	243.21251	2	4	10	29	5	0
201228109300	2	243.21251	2	4	10	29	5	0
201228109301	1	121.606255	2	5	10	29	5	0
201228109301	2	121.606255	2	5	10	29	5	0
201228109302	1	121.606255	2	6	10	29	5	0
201228109303	1	121.606255	2	3	10	29	5	0
201228109305	1	243.21251	2	4	10	29	5	0
201228109307	1	243.21251	2	4	10	29	5	0
201228109309	1	121.606255	2	6	10	29	5	0
201228109310	1	243.21251	2	4	10	29	5	0
201228109310	2	243.21251	2	4	10	29	5	0
201228109311	1	121.606255	2	5	10	29	5	0
201228109311	2	121.606255	2	5	10	29	5	0
201228109312	1	121.606255	2	6	10	29	5	0
201228109312	2	121.606255	2	6	10	29	5	0
201228109314	1	243.21251	2	4	10	29	5	0
201228109314	2	243.21251	2	4	10	29	5	0
201228109316	1	87.946872	2	6	5	29	5	0
201228109316	2	87.946872	2	6	5	29	5	0
201228109318	1	87.946872	2	6	5	29	5	0
201228109318	2	87.946872	2	6	5	29	5	0
201228109320	1	219.86718	2	4	5	29	5	0
201228109320	2	219.86718	2	4	5	29	5	0
201228109326	1	87.946872	2	6	5	29	5	0
201228109326	2	87.946872	2	6	5	29	5	0
201228109327	1	219.86718	2	4	5	29	5	0
201228109332	1	87.946872	2	6	5	29	5	0
201228109334	1	219.86718	2	4	5	29	5	0
201228109340	1	219.86718	2	4	5	29	5	0
201228109345	1	219.86718	2	4	5	29	5	0
201228109345	2	219.86718	2	4	5	29	5	0
201228109349	1	43.973436	2	2	5	29	5	0
201228109349	2	43.973436	2	2	5	29	5	0
201228109351	1	219.86718	2	4	5	29	5	0
201228109351	2	219.86718	2	4	5	29	5	0
201228109356	1	38.981457	2	3	4	29	5	0
201228109357	1	116.944371	2	6	4	29	5	0
201228109357	2	116.944371	2	6	4	29	5	0
201228109359	1	233.888742	2	4	4	29	5	0
201228109359	2	233.888742	2	4	4	29	5	0
201228109362	1	116.944371	2	6	4	29	5	0
201228109362	2	116.944371	2	6	4	29	5	0
201228109362	3	116.944371	2	6	4	29	5	0
201228109363	1	38.981457	2	5	4	29	5	0
201228109364	1	38.981457	2	5	4	29	5	0
201228109371	1	233.888742	2	4	4	29	5	0
201228109374	1	116.944371	2	6	4	29	5	0
201228109375	1	38.981457	2	1	4	29	5	0
201228109381	1	123.0486	2	6	4	31	6	0
201228109383	1	61.5243	2	5	4	31	6	0
201228109383	2	61.5243	2	5	4	31	6	0
201228109384	1	246.0972	2	4	4	31	6	0
201228109387	1	61.5243	2	1	4	31	6	0
201228109389	1	246.0972	2	4	4	31	6	0
