CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201228916084	0	1	13.1252	4	3	2	80	11	12
201228916084	0	1	13.1252	4	3	2	80	11	19
201228916092	0	1	13.1252	4	3	2	80	11	0
201228916242	0	1	13.1252	4	3	3	80	11	1
201228916485	0	1	13.1252	4	3	1	80	11	19
201228916485	0	1	13.1252	4	3	1	80	11	1
201228916485	0	1	13.1252	4	3	1	80	11	2
201228916570	0	1	13.1252	4	3	4	80	11	9
201228916642	0	1	223.1284	4	4	1	80	11	2
201228916642	0	1	223.1284	4	4	1	80	11	3
201228916739	0	1	13.1252	4	3	1	80	11	0
201228916739	0	2	13.1252	4	3	1	80	11	0
201228916834	0	1	13.1252	4	3	2	80	11	0
201228916923	0	1	13.1252	4	3	1	80	11	2
201228916923	0	1	13.1252	4	3	1	80	11	3
201228916980	0	1	13.1252	4	3	4	80	11	0
201228916994	0	1	12.530497	4	3	5	80	11	1
201228916994	0	1	12.530497	4	3	5	80	11	6
201228916995	0	1	12.530497	4	3	5	80	11	0
201228917001	0	1	12.530497	4	3	5	80	11	0
201228917228	0	1	13.1252	4	3	3	80	11	2
201228917386	0	1	13.1252	4	3	2	80	11	2
201228917386	0	1	13.1252	4	3	2	80	11	3
201228917433	0	1	13.1252	4	3	3	80	11	1
201228917433	0	1	13.1252	4	3	3	80	11	12
201228917571	0	1	13.1252	4	3	3	80	11	2
201228917571	0	1	13.1252	4	3	3	80	11	9
201228917584	0	1	13.1252	4	3	4	80	11	9
201228917599	0	1	12.530497	4	3	5	80	11	0
201228917664	0	1	13.1252	4	3	1	80	11	0
201228917736	0	1	13.629995	4	3	8	80	11	10
201228917874	0	1	13.1252	4	3	3	80	11	0
201228917897	0	1	13.1252	4	3	4	80	11	2
201228917907	0	1	12.530497	4	3	5	80	11	0
201228917907	0	2	12.530497	4	3	5	80	11	0
201228917928	0	1	12.530497	4	3	5	80	11	0
201228917965	0	1	13.1252	4	3	1	80	11	0
201228917965	0	2	13.1252	4	3	1	80	11	0
201228917965	0	3	13.1252	4	3	1	80	11	0
201228918020	0	1	13.1252	4	3	2	80	11	9
201228918020	0	1	13.1252	4	3	2	80	11	2
201228918020	0	1	13.1252	4	3	2	80	11	3
201228918049	0	1	13.1252	4	3	3	80	11	0
201228918106	0	1	13.1252	4	3	1	80	11	2
201228918106	0	1	13.1252	4	3	1	80	11	3
201228918158	0	1	13.1252	4	3	4	80	11	1
201228918158	0	1	13.1252	4	3	4	80	11	12
201228918249	0	1	27.764851	4	3	11	80	11	0
201228918253	0	1	27.764851	4	3	11	80	11	1
201228918253	0	1	27.764851	4	3	11	80	11	2
201228918260	0	1	27.764851	4	3	11	80	11	2
201228918260	0	1	27.764851	4	3	11	80	11	3
201228918367	0	1	13.1252	4	3	3	80	11	2
201228918367	0	1	13.1252	4	3	3	80	11	10
201228918515	0	1	13.1252	4	3	2	80	11	1
201228918585	0	1	12.530497	4	3	5	80	11	0
201228918586	0	1	12.530497	4	3	5	80	11	1
201228918586	0	1	12.530497	4	3	5	80	11	2
201228918885	0	1	13.1252	4	3	3	80	11	1
201228918885	0	1	13.1252	4	3	3	80	11	3
201228918943	0	1	12.530497	4	3	5	80	11	0
201228918955	0	1	12.530497	4	3	5	80	11	0
201228919009	0	1	222.118808	4	4	11	80	11	10
201228919036	0	1	12.530497	4	3	5	80	11	0
201228919134	0	1	13.1252	4	3	4	80	11	2
201228919134	0	1	13.1252	4	3	4	80	11	12
201228919152	0	1	12.530497	4	3	5	80	11	7
201228919161	0	1	12.530497	4	3	5	80	11	0
201228919398	0	1	13.1252	4	3	1	80	11	2
201228919398	0	1	13.1252	4	3	1	80	11	12
201228919398	0	1	13.1252	4	3	1	80	11	19
201228919463	0	1	6.5626	4	2	4	80	11	9
201228919505	0	1	12.530497	4	3	5	80	11	0
201228919510	0	1	27.764851	4	3	11	80	11	0
201228919511	0	1	222.118808	4	4	11	80	11	0
201228919639	0	1	223.1284	4	4	3	80	11	2
201228919639	0	1	223.1284	4	4	3	80	11	3
201228919644	0	1	13.1252	4	3	3	80	11	9
201228919644	0	1	13.1252	4	3	3	80	11	10
201228919644	0	1	13.1252	4	3	3	80	11	2
201228919644	0	1	13.1252	4	3	3	80	11	3
201228919644	0	1	13.1252	4	3	3	80	11	6
201228919652	0	1	13.1252	4	3	4	80	11	0
201228919653	0	1	223.1284	4	4	4	80	11	0
201228919968	0	1	12.530497	4	3	5	80	11	0
201228920003	0	1	12.530497	4	3	5	80	11	0
201228920006	0	1	12.530497	4	3	5	80	11	0
201228920014	0	1	12.530497	4	3	5	80	11	0
201228920033	0	1	13.1252	4	3	3	80	11	2
201228920188	0	1	27.764851	4	3	11	80	11	0
201228920188	0	2	27.764851	4	3	11	80	11	0
201228920190	0	1	27.764851	4	3	11	80	11	0
201228920198	0	1	222.118808	4	4	11	80	11	0
201228920326	0	1	13.1252	4	3	2	80	11	1
201228920341	0	1	13.1252	4	3	2	80	11	1
201228920341	0	1	13.1252	4	3	2	80	11	2
201228920479	0	1	13.1252	4	3	1	80	11	16
201228920583	0	1	13.1252	4	3	4	80	11	10
201228920643	0	1	13.1252	4	3	1	80	11	0
201228920680	0	1	12.530497	4	3	5	80	11	0
201228920694	0	1	12.530497	4	3	5	80	11	0
201228920820	0	1	13.1252	4	3	3	80	11	0
201228920905	0	1	82.0325	4	3	17	80	11	0
201228920907	0	1	82.0325	4	3	17	80	11	9
201228920980	0	1	13.1252	4	3	2	80	11	98
201228921035	0	1	13.1252	4	3	4	80	11	0
201228921044	0	1	12.530497	4	3	5	80	11	0
201228921062	0	1	12.530497	4	3	5	80	11	0
201228921066	0	1	12.530497	4	3	5	80	11	10
201228921427	0	1	13.1252	4	3	2	80	11	1
201228921427	0	1	13.1252	4	3	2	80	11	2
201228921457	0	1	13.1252	4	3	2	80	11	99
201228921459	0	1	98.439	4	6	2	80	11	4
201228921765	0	1	82.0325	4	3	17	80	11	0
201228921766	0	1	82.0325	4	3	17	80	11	2
201229029574	0	1	13.434	2	3	3	92	5	1
201229029574	0	1	13.434	2	3	3	92	5	2
201229030731	0	1	12.376206	2	3	7	92	5	12
201229030731	0	1	12.376206	2	3	7	92	5	1
201229030731	0	1	12.376206	2	3	7	92	5	2
201229030809	0	1	13.434	2	3	1	92	5	0
201229030992	0	1	13.434	2	3	1	92	5	0
201229031044	0	1	3.3585	2	1	1	92	5	0
201229031366	0	1	19.123736	2	3	16	92	5	1
201229031366	0	1	19.123736	2	3	16	92	5	2
201229031366	0	1	19.123736	2	3	16	92	5	21
201229031603	0	1	10.300923	2	3	11	92	5	0
201229031641	0	1	13.434	2	3	1	92	5	2
201229031641	0	1	13.434	2	3	1	92	5	4
201229031793	0	1	13.434	2	3	4	92	5	0
201229032037	0	1	13.434	2	3	1	92	5	2
201229032037	0	2	13.434	2	3	1	92	5	2
201229033428	0	1	19.123736	2	3	16	92	5	0
201229033709	0	1	225.0195	2	4	1	92	5	2
201229033709	0	1	225.0195	2	4	1	92	5	9
201229033709	0	1	225.0195	2	4	1	92	5	10
201229033959	0	1	234.57947	2	4	38	92	5	0
201229034252	0	1	13.434	2	3	1	92	5	0
201229034633	0	1	13.434	2	3	1	92	5	2
201229034923	0	1	13.434	2	3	1	92	5	2
201229034923	0	1	13.434	2	3	1	92	5	3
201229035760	0	1	13.434	2	3	2	92	5	0
201229035875	0	1	10.300923	2	3	11	92	5	1
201229035875	0	1	10.300923	2	3	11	92	5	6
201229035875	0	1	10.300923	2	3	11	92	5	21
201229035882	0	1	10.300923	2	3	11	92	5	0
201229035940	0	1	229.484832	2	4	16	92	5	2
201229035962	0	1	19.123736	2	3	16	92	5	0
201229036381	0	1	16.057257	2	3	15	92	5	2
201229036381	0	1	16.057257	2	3	15	92	5	19
201229036820	0	1	10.300923	2	3	11	92	5	0
201229036834	0	1	12.376206	2	3	7	92	5	4
201229037009	0	1	13.434	2	3	1	92	5	2
201229037883	0	1	13.434	2	3	1	92	5	0
201229038555	0	1	13.434	2	3	1	92	5	6
201229038706	0	1	13.434	2	3	3	92	5	6
201229039169	0	1	10.300923	2	3	11	92	5	2
201229039931	0	1	12.87031	2	3	5	92	5	0
201229040479	0	1	10.300923	2	3	11	92	5	1
201229040479	0	1	10.300923	2	3	11	92	5	2
201229040524	0	1	13.434	2	3	3	92	5	2
201229040613	0	1	13.434	2	3	1	92	5	2
201229040984	0	1	19.123736	2	3	16	92	5	2
201229041017	0	1	10.300923	2	3	11	92	5	1
201229041017	0	1	10.300923	2	3	11	92	5	2
201229041017	0	1	10.300923	2	3	11	92	5	6
201229041884	0	1	19.123736	2	3	16	92	5	0
201229042078	0	1	13.434	2	3	1	92	5	0
201229042404	0	1	13.434	2	3	1	92	5	1
201229042537	0	1	12.376206	2	3	7	92	5	1
201229042651	0	1	12.87031	2	3	5	92	5	1
201229042651	0	1	12.87031	2	3	5	92	5	2
201229042651	0	2	12.87031	2	3	5	92	5	1
201229042651	0	2	12.87031	2	3	5	92	5	2
201229043663	0	1	10.300923	2	3	11	92	5	0
201229044022	0	1	13.434	2	3	1	92	5	0
201229044176	0	1	13.434	2	3	1	92	5	19
201229044962	0	1	19.123736	2	3	16	92	5	3
201229103820	0	1	94.5634	2	6	2	93	6	5
201229220245	0	1	74.93868	4	3	4	95	11	9
201229220245	0	1	74.93868	4	3	4	95	11	13
201229220245	0	1	74.93868	4	3	4	95	11	14
201229220360	0	1	12.126	4	3	1	95	11	12
201229220601	0	1	12.126	4	3	1	95	11	0
201229220712	0	1	12.126	4	3	1	95	11	1
201229220712	0	1	12.126	4	3	1	95	11	2
201229220788	0	1	6.063	4	2	1	95	11	0
201229222037	0	1	12.126	4	3	1	95	11	0
201229222105	0	1	12.126	4	3	1	95	11	2
201229222166	0	1	12.126	4	3	1	95	11	99
201229222332	0	1	12.126	4	3	2	95	11	0
201229222851	0	1	12.126	4	3	1	95	11	2
201229222972	0	1	12.126	4	3	1	95	11	1
201229223071	0	1	12.126	4	3	1	95	11	1
201229223071	0	1	12.126	4	3	1	95	11	2
201229223145	0	1	12.126	4	3	1	95	11	2
201229223172	0	1	12.126	4	3	1	95	11	12
201229223346	0	1	12.126	4	3	1	95	11	0
201229223444	0	1	12.126	4	3	1	95	11	0
201229223757	0	1	12.126	4	3	1	95	11	21
201229223814	0	1	12.126	4	3	1	95	11	0
201229223923	0	1	12.126	4	3	1	95	11	13
201229223923	0	1	12.126	4	3	1	95	11	14
201229223986	0	1	12.126	4	3	2	95	11	0
201229224486	0	1	12.126	4	3	1	95	11	0
201229224585	0	1	12.126	4	3	1	95	11	6
201229224607	0	1	12.126	4	3	1	95	11	2
201229224607	0	1	12.126	4	3	1	95	11	6
201229224615	0	1	12.126	4	3	1	95	11	3
201229224615	0	1	12.126	4	3	1	95	11	2
201229224739	0	1	12.073767	4	3	7	95	11	0
201229224881	0	1	12.126	4	3	2	95	11	1
201229224960	0	1	12.126	4	3	1	95	11	1
201229224960	0	1	12.126	4	3	1	95	11	2
201229225530	0	1	12.126	4	3	2	95	11	0
201229225608	0	1	12.126	4	3	1	95	11	1
201229225608	0	1	12.126	4	3	1	95	11	2
201229225608	0	1	12.126	4	3	1	95	11	3
201229225719	0	1	12.126	4	3	1	95	11	1
201229225719	0	1	12.126	4	3	1	95	11	2
201229225743	0	1	12.126	4	3	1	95	11	2
201229225743	0	1	12.126	4	3	1	95	11	1
201229225819	0	1	12.126	4	3	1	95	11	9
201229225858	0	1	12.126	4	3	1	95	11	0
201229225886	0	1	12.126	4	3	1	95	11	6
201229226318	0	1	12.126	4	3	1	95	11	2
201229226318	0	1	12.126	4	3	1	95	11	6
201229226342	0	1	12.126	4	3	1	95	11	0
201229226396	0	1	12.126	4	3	1	95	11	98
201229226513	0	1	12.126	4	3	1	95	11	2
201229226513	0	1	12.126	4	3	1	95	11	6
201229226677	0	1	12.126	4	3	1	95	11	0
201229226713	0	1	12.126	4	3	1	95	11	0
201229226713	0	2	12.126	4	3	1	95	11	0
201229226804	0	1	12.126	4	3	1	95	11	4
201229226804	0	2	12.126	4	3	1	95	11	4
201229226969	0	1	12.126	4	3	1	95	11	2
201229227118	0	1	12.126	4	3	2	95	11	9
201229227225	0	1	12.126	4	3	1	95	11	4
201229227233	0	1	12.126	4	3	1	95	11	1
201229227242	0	1	12.126	4	3	1	95	11	1
201229227251	0	1	12.126	4	3	1	95	11	0
201229227272	0	1	12.126	4	3	1	95	11	1
201229227289	0	1	12.126	4	3	1	95	11	1
201229227480	0	1	12.073767	4	3	7	95	11	14
201229227807	0	1	12.126	4	3	1	95	11	0
201229228360	0	1	12.126	4	3	1	95	11	2
201229228396	0	1	12.126	4	3	1	95	11	99
201229228654	0	1	12.126	4	3	1	95	11	2
201229228654	0	1	12.126	4	3	1	95	11	21
201229228818	0	1	12.126	4	3	1	95	11	98
201229228863	0	1	12.126	4	3	1	95	11	2
201229419538	0	1	13.806	3	3	2	50	8	0
201229419883	0	1	13.806	3	3	5	50	8	4
201229419979	0	1	13.806	3	3	2	50	8	1
201229419979	0	1	13.806	3	3	2	50	8	2
201229420126	0	1	13.806	3	3	3	50	8	0
201229420172	0	1	4.602	3	2	2	50	8	98
201229420224	0	1	13.806	3	3	2	50	8	1
201229420224	0	1	13.806	3	3	2	50	8	2
201229420536	0	1	13.806	3	3	3	50	8	2
201229420536	0	1	13.806	3	3	3	50	8	12
201229420560	0	1	13.806	3	3	3	50	8	1
201229420560	0	1	13.806	3	3	3	50	8	2
201229420560	0	1	13.806	3	3	3	50	8	12
201229420675	0	1	13.806	3	3	1	50	8	2
201229420763	0	1	38.196554	3	3	10	50	8	2
201229420993	0	1	13.677052	3	3	7	50	8	1
201229420993	0	1	13.677052	3	3	7	50	8	2
201229421432	0	1	4.602	3	1	1	50	8	6
201229421531	0	1	38.196554	3	5	10	50	8	0
201229421531	0	2	38.196554	3	5	10	50	8	0
201229423330	0	1	13.806	3	3	2	50	8	0
201229423988	0	1	13.806	3	3	4	50	8	1
201229423988	0	1	13.806	3	3	4	50	8	3
201229424389	0	1	13.806	3	3	4	50	8	0
201229424462	0	1	13.806	3	3	3	50	8	2
201229424462	0	1	13.806	3	3	3	50	8	10
201229424500	0	1	13.806	3	3	3	50	8	0
201229424500	0	2	13.806	3	3	3	50	8	0
201229424520	0	1	13.677052	3	3	7	50	8	1
201229424520	0	1	13.677052	3	3	7	50	8	3
201229424617	0	1	13.806	3	3	2	50	8	1
201229424617	0	1	13.806	3	3	2	50	8	2
201229424800	0	1	13.806	3	3	2	50	8	0
201229424938	0	1	13.806	3	3	3	50	8	2
201229424938	0	1	13.806	3	3	3	50	8	12
201229424938	0	2	13.806	3	3	3	50	8	2
201229424938	0	2	13.806	3	3	3	50	8	12
201229425210	0	1	13.806	3	3	5	50	8	21
201229425342	0	1	13.806	3	3	4	50	8	0
201229425381	0	1	13.806	3	3	4	50	8	1
201229425519	0	1	13.806	3	3	5	50	8	0
201229425604	0	1	13.806	3	3	3	50	8	1
201229425604	0	1	13.806	3	3	3	50	8	2
201229425664	0	1	4.602	3	2	3	50	8	0
201229425672	0	1	13.806	3	3	3	50	8	0
201229425672	0	2	13.806	3	3	3	50	8	0
201229425672	0	3	13.806	3	3	3	50	8	0
201229425907	0	1	13.806	3	3	4	50	8	1
201229425907	0	1	13.806	3	3	4	50	8	2
201229426006	0	1	13.677052	3	3	7	50	8	9
201229426342	0	1	13.677052	3	3	7	50	8	0
201229427745	0	1	13.806	3	3	1	50	8	2
201229428099	0	1	13.806	3	3	1	50	8	2
201229428132	0	1	13.806	3	3	3	50	8	2
201229428168	0	1	4.602	3	2	3	50	8	4
201229428241	0	1	13.806	3	3	2	50	8	0
201229428420	0	1	38.196554	3	3	10	50	8	0
201229428564	0	1	13.806	3	3	1	50	8	21
201229428788	0	1	13.677052	3	3	7	50	8	0
201229428825	0	1	13.806	3	3	2	50	8	2
201229429284	0	1	38.196554	3	3	10	50	8	15
201229429284	0	1	38.196554	3	3	10	50	8	16
201229429390	0	1	13.806	3	3	1	50	8	2
201229429390	0	1	13.806	3	3	1	50	8	3
201229429473	0	1	13.677052	3	3	7	50	8	2
201229429480	0	1	13.677052	3	2	7	50	8	0
201229429536	0	1	13.806	3	3	2	50	8	1
201229429536	0	1	13.806	3	3	2	50	8	2
201229429594	0	1	13.806	3	3	1	50	8	0
201229429609	0	1	13.806	3	3	1	50	8	0
201229429687	0	1	13.806	3	3	5	50	8	0
201229429863	0	1	13.806	3	3	1	50	8	2
201229429972	0	1	13.677052	3	3	7	50	8	0
201229430103	0	1	13.806	3	3	4	50	8	0
201229430174	0	1	38.196554	3	3	10	50	8	99
201229430183	0	1	38.196554	3	3	10	50	8	2
201229430386	0	1	4.602	3	2	2	50	8	2
201229430447	0	1	13.806	3	3	2	50	8	2
201229431522	0	1	4.602	3	1	1	50	8	0
201229431522	0	2	4.602	3	1	1	50	8	0
201229431599	0	1	13.806	3	3	2	50	8	4
201229524687	0	1	11.759303	2	3	14	91	5	2
201229524687	0	1	11.759303	2	3	14	91	5	3
201229524703	0	1	11.278586	2	3	3	91	5	0
201229524703	0	2	11.278586	2	3	3	91	5	0
201229524712	0	1	11.278586	2	3	3	91	5	0
201229524814	0	1	10.362906	2	3	32	91	5	12
201229525035	0	1	16.072111	2	3	55	91	5	0
201229526193	0	1	107.66241	2	6	67	91	5	1
201229526212	0	1	43.064964	2	5	67	91	5	0
201229526379	0	1	11.759303	2	3	14	91	5	0
201229526429	0	1	13.593734	2	3	19	91	5	0
201229526675	0	1	11.278586	2	3	3	91	5	2
201229526932	0	1	10.362906	2	3	32	91	5	1
201229527483	0	1	14.797429	2	3	46	91	5	0
201229527509	0	1	14.797429	2	3	46	91	5	2
201229527739	0	1	11.278586	2	3	3	91	5	2
201229527819	0	1	10.362906	2	3	32	91	5	2
201229527872	0	1	11.278586	2	3	3	91	5	2
201229528281	0	1	15.501654	2	3	15	91	5	1
201229528281	0	1	15.501654	2	3	15	91	5	2
201229528506	0	1	13.593734	2	3	19	91	5	9
201229528763	0	1	11.759303	2	3	14	91	5	1
201229528763	0	1	11.759303	2	3	14	91	5	2
201229528946	0	1	16.072111	2	3	55	91	5	99
201229529129	0	1	11.278586	2	3	3	91	5	1
201229529160	0	1	11.278586	2	3	3	91	5	0
201229529233	0	1	11.278586	2	3	3	91	5	1
201229529362	0	1	14.797429	2	3	46	91	5	2
201229529725	0	1	10.362906	2	3	32	91	5	1
201229529725	0	1	10.362906	2	3	32	91	5	2
201229529788	0	1	10.362906	2	3	32	91	5	0
201229529790	0	1	10.362906	2	2	32	91	5	0
201229529790	0	2	10.362906	2	2	32	91	5	0
201229529807	0	1	10.362906	2	3	32	91	5	9
201229529861	0	1	21.532482	2	3	67	91	5	7
201229529863	0	1	21.532482	2	3	67	91	5	2
201229529863	0	1	21.532482	2	3	67	91	5	7
201229529874	0	1	21.532482	2	3	67	91	5	9
201229530096	0	1	13.593734	2	3	19	91	5	0
201229530157	0	1	13.593734	2	3	19	91	5	0
201229530452	0	1	221.961435	2	4	46	91	5	0
201229530508	0	1	14.797429	2	3	46	91	5	0
201229530528	0	1	14.797429	2	3	46	91	5	0
201229530599	0	1	13.593734	2	3	19	91	5	1
201229530599	0	1	13.593734	2	3	19	91	5	2
201229530599	0	1	13.593734	2	3	19	91	5	12
201229530785	0	1	11.278586	2	3	3	91	5	2
201229530785	0	1	11.278586	2	3	3	91	5	1
201229531020	0	1	10.362906	2	3	32	91	5	0
201229531144	0	1	11.319524	2	3	7	91	5	0
201229531275	0	1	15.501654	2	3	15	91	5	0
201229531697	0	1	16.072111	2	3	55	91	5	9
201229531735	0	1	16.072111	2	3	55	91	5	9
201229531742	0	1	16.072111	2	3	55	91	5	99
201229531772	0	1	15.039576	2	3	24	91	5	99
201229531776	0	1	15.039576	2	3	24	91	5	0
201229532037	0	1	15.039576	2	3	24	91	5	4
201229532039	0	1	15.039576	2	3	24	91	5	9
201229532378	0	1	11.759303	2	3	14	91	5	13
201229532378	0	1	11.759303	2	3	14	91	5	19
201229532492	0	1	14.797429	2	3	46	91	5	0
201229532590	0	1	14.797429	2	3	46	91	5	0
201229532856	0	1	15.501654	2	3	15	91	5	4
201229533040	0	1	30.412112	2	3	112	91	5	1
201229533312	0	1	10.362906	2	2	32	91	5	1
201229533312	0	1	10.362906	2	2	32	91	5	2
201229533577	0	1	11.319524	2	3	7	91	5	0
201229534001	0	1	11.927349	2	3	9	91	5	1
201229534004	0	1	11.927349	2	3	9	91	5	21
201229534013	0	1	11.927349	2	3	9	91	5	2
201229534016	0	1	11.927349	2	3	9	91	5	3
201229534016	0	1	11.927349	2	3	9	91	5	2
201229534531	0	1	11.319524	2	3	7	91	5	0
201229534824	0	1	11.927349	2	3	9	91	5	0
201229534827	0	1	11.927349	2	3	9	91	5	0
201229534830	0	1	11.927349	2	3	9	91	5	0
201229534945	0	1	11.278586	2	3	3	91	5	0
201229535060	0	1	11.278586	2	3	3	91	5	0
201229535937	0	1	10.992176	2	3	4	91	5	0
201229535941	0	1	10.992176	2	3	4	91	5	0
201229535947	0	1	10.992176	2	3	4	91	5	16
201229535949	0	1	10.992176	2	3	4	91	5	0
201229535951	0	1	10.992176	2	3	4	91	5	0
201229538616	0	1	11.927349	2	3	9	91	5	1
201229538619	0	1	11.927349	2	3	9	91	5	0
201229539382	0	1	11.927349	2	3	9	91	5	0
201229613551	0	1	15.7591	4	3	4	94	11	0
201229613566	0	1	15.7591	4	3	4	94	11	2
201229613566	0	1	15.7591	4	3	4	94	11	1
201229613686	0	1	15.7591	4	3	1	94	11	3
201229613694	0	1	15.7591	4	3	1	94	11	0
201229613721	0	1	15.7591	4	3	1	94	11	0
201229613770	0	1	15.7591	4	3	1	94	11	0
201229613772	0	1	15.7591	4	3	1	94	11	0
201229613928	0	1	15.7591	4	3	3	94	11	0
201229613937	0	1	15.7591	4	3	3	94	11	2
201229613937	0	1	15.7591	4	3	3	94	11	12
201229613980	0	1	15.7591	4	3	3	94	11	0
201229614155	0	1	15.7591	4	3	2	94	11	0
201229614181	0	1	15.7591	4	3	4	94	11	0
201229614359	0	1	15.7591	4	3	1	94	11	0
201229614407	0	1	15.7591	4	3	1	94	11	0
201229614411	0	1	15.7591	4	3	1	94	11	19
201229614417	0	1	15.7591	4	3	1	94	11	19
201229614451	0	1	15.7591	4	3	1	94	11	2
201229614451	0	1	15.7591	4	3	1	94	11	3
201229614451	0	1	15.7591	4	3	1	94	11	14
201229614451	0	1	15.7591	4	3	1	94	11	1
201229614472	0	1	15.7591	4	3	1	94	11	0
201229614472	0	2	15.7591	4	3	1	94	11	0
201229614599	0	1	15.7591	4	3	3	94	11	0
201229614631	0	1	15.7591	4	3	3	94	11	0
201229614653	0	1	15.7591	4	3	3	94	11	12
201229614680	0	1	15.7591	4	3	1	94	11	0
201229614732	0	1	15.7591	4	3	1	94	11	12
201229614742	0	1	15.7591	4	3	1	94	11	0
201229614746	0	1	15.7591	4	3	1	94	11	3
201229614748	0	1	15.7591	4	3	1	94	11	0
201229616011	0	1	15.7591	4	3	2	94	11	0
201229616013	0	1	15.7591	4	3	2	94	11	0
201229616090	0	1	31.217201	4	3	5	94	11	0
201229616243	0	1	15.7591	4	3	3	94	11	21
201229616263	0	1	15.7591	4	3	3	94	11	0
201229616288	0	1	15.7591	4	3	3	94	11	9
201229616299	0	1	94.5546	4	6	3	94	11	3
201229616355	0	1	15.7591	4	3	1	94	11	0
201229616366	0	1	15.7591	4	3	1	94	11	8
201229616389	0	1	15.7591	4	3	1	94	11	0
201229616405	0	1	15.7591	4	3	1	94	11	0
201229616408	0	1	15.7591	4	3	1	94	11	0
201229616409	0	1	15.7591	4	3	1	94	11	0
201229616518	0	1	15.7591	4	3	4	94	11	0
201229616666	0	1	15.7591	4	3	1	94	11	0
201229616696	0	1	15.7591	4	3	1	94	11	19
201229616711	0	1	15.7591	4	3	1	94	11	0
201229616784	0	1	15.7591	4	3	3	94	11	1
201229616784	0	1	15.7591	4	3	3	94	11	2
201229616857	0	1	15.7591	4	3	3	94	11	1
201229616891	0	1	15.7591	4	3	1	94	11	0
201229616892	0	1	15.7591	4	3	1	94	11	1
201229616892	0	1	15.7591	4	3	1	94	11	2
201229616909	0	1	15.7591	4	3	1	94	11	0
201229616959	0	1	15.7591	4	3	1	94	11	0
201229617009	0	1	15.7591	4	3	2	94	11	1
201229617009	0	1	15.7591	4	3	2	94	11	2
201229617195	0	1	15.7591	4	3	1	94	11	2
201229617207	0	1	15.7591	4	3	1	94	11	0
201229617212	0	1	15.7591	4	3	1	94	11	0
201229617244	0	1	15.7591	4	3	1	94	11	0
201229617262	0	1	15.7591	4	3	1	94	11	0
201229617309	0	1	15.7591	4	3	3	94	11	21
201229617320	0	1	15.7591	4	3	3	94	11	3
201229617377	0	1	15.7591	4	3	3	94	11	2
201229617377	0	1	15.7591	4	3	3	94	11	21
201229617423	0	1	15.7591	4	3	3	94	11	7
201229617512	0	1	31.217201	4	3	5	94	11	0
201229617522	0	1	15.7591	4	3	1	94	11	0
201229617538	0	1	15.7591	4	3	1	94	11	0
201229617541	0	1	15.7591	4	3	1	94	11	0
201229617545	0	1	15.7591	4	3	1	94	11	0
201229617599	0	1	15.7591	4	3	1	94	11	8
201229617602	0	1	15.7591	4	3	1	94	11	0
201229617668	0	1	15.7591	4	3	4	94	11	0
201229617714	0	1	15.7591	4	3	4	94	11	0
201229617743	0	1	15.7591	4	3	3	94	11	0
201229617757	0	1	15.7591	4	3	3	94	11	0
201229617769	0	1	15.7591	4	3	3	94	11	0
201229617785	0	1	15.7591	4	3	3	94	11	2
201229617876	0	1	15.7591	4	3	2	94	11	0
201229617891	0	1	15.7591	4	3	2	94	11	0
201229617958	0	1	15.7591	4	3	1	94	11	0
201229617977	0	1	15.7591	4	3	1	94	11	0
201229617979	0	1	15.7591	4	3	1	94	11	0
201229617984	0	1	15.7591	4	3	1	94	11	98
201229617997	0	1	15.7591	4	3	1	94	11	21
201229618007	0	1	15.7591	4	3	1	94	11	2
201229618008	0	1	15.7591	4	3	1	94	11	0
201229618016	0	1	15.7591	4	3	1	94	11	0
201229618025	0	1	15.7591	4	3	1	94	11	98
201229618029	0	1	15.7591	4	3	1	94	11	0
201229618059	0	1	15.7591	4	3	1	94	11	2
201229618059	0	1	15.7591	4	3	1	94	11	3
201229618180	0	1	31.217201	4	3	5	94	11	0
201229618270	0	1	15.7591	4	3	1	94	11	0
201229618280	0	1	15.7591	4	3	1	94	11	2
201229618294	0	1	15.7591	4	3	1	94	11	0
201229618305	0	1	15.7591	4	3	1	94	11	0
201229618334	0	1	15.7591	4	3	1	94	11	2
201229618359	0	1	15.7591	4	3	1	94	11	0
201229618385	0	1	15.7591	4	3	1	94	11	2
201229618447	0	1	220.6274	4	4	3	94	11	1
201229618447	0	1	220.6274	4	4	3	94	11	2
201229618466	0	1	15.7591	4	3	3	94	11	0
201229618481	0	1	15.7591	4	3	3	94	11	1
201229618481	0	1	15.7591	4	3	3	94	11	2
201229618578	0	1	15.7591	4	3	3	94	11	0
201229618645	0	1	15.7591	4	3	1	94	11	0
201229618649	0	1	15.7591	4	3	1	94	11	2
201229618649	0	1	15.7591	4	3	1	94	11	21
201229618693	0	1	15.7591	4	3	1	94	11	0
201229618731	0	1	15.7591	4	3	2	94	11	0
201229618758	0	1	15.7591	4	3	2	94	11	2
201229618883	0	1	15.7591	4	3	4	94	11	0
201229618954	0	1	15.7591	4	3	2	94	11	0
201229619054	0	1	15.7591	4	3	1	94	11	0
201229619055	0	1	15.7591	4	3	1	94	11	0
201229619077	0	1	15.7591	4	3	1	94	11	2
201229619077	0	1	15.7591	4	3	1	94	11	3
201229619092	0	1	15.7591	4	3	1	94	11	0
